Plant_code,Supplier,Material_user_country,Item_weight_kg,One_Year_forecast_qty,12_month_forecast_spend,Price_per_unit_in_JPY
7876 - TSA,"Ch.Watanayont Co.,Ltd.",7876 - TSA,0.28,635,163799.0734,248.1204788
7876 - TSA,"Ch.Watanayont Co.,Ltd.",7876 - TSA,0.234,0,0,302.4198678
7876 - TSA,"Ch.Watanayont Co.,Ltd.",7876 - TSA,8.996,136,820395.3589,5731.72697
7876 - TSA,"Ch.Watanayont Co.,Ltd.",7876 - TSA,0.389,246,79379.55094,307.4391391
7876 - TSA,"Ch.Watanayont Co.,Ltd.",7876 - TSA,0.316,715,269078.4778,361.738528
7876 - TSA,"Ch.Watanayont Co.,Ltd.",7876 - TSA,0.495,0,0,472.6889925
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.41,664,62999.6436,92.24227166
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.425,451,41999.7624,90.7329803
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,1.372,5467,1343712.398,234.7825552
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.2,4022,381637.841,90.7329803
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.135,4947,273698.4516,52.96559663
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.525,0,0,87.22300041
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.55,0,0,725.8638424
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,3.84,0,0,1418.874273
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,2.359,0,0,975.1777144
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.222,6577,2583825.383,374.9009527
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,1.258,2491,2976103.164,1139.725572
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,1.283,827,851055.1855,983.7420654
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,1.281,823,819555.3637,951.0290527
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.2,2207,496577.1908,215.267067
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.183,131,18899.89308,142.821082
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.921,116,98279.44402,807.8569728
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,1.236,0,0,281.6407868
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.159,0,0,219.3737435
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.214,0,0,226.4639029
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,1.546,486,243878.6203,480.4811479
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.153,2978,231558.69,74.48177339
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.077,8746,459757.3991,50.2980119
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.525,1358,257178.5451,179.8864697
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.96,0,0,626.0400142
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,2,3286,3644739.381,1058.258939
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.96,0,0,626.0400142
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.652,175,79379.55094,437.4136946
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.652,175,79379.55094,437.4136946
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.595,2431,772095.6321,303.3675624
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.195,1270,372817.8909,281.605687
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.775,449,269218.477,575.6718027
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.3,451,132719.2492,282.9745792
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.561,474,256058.5514,518.2134318
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.561,1246,808635.4254,621.0558427
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.508,0,0,315.652492
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.75,528,352938.0034,639.167339
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.754,699,468437.35,639.167339
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.05,5366,332358.1198,59.35376004
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.95,238,170939.033,687.8507602
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.95,234,167999.0496,687.8507602
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.503,339,119139.326,336.1156748
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.413,2488,801495.4658,307.6497379
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.336,247,81199.54064,315.5471926
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.121,493,280418.4136,545.064778
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.19,1867,834255.2805,426.4625573
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.074,40,8399.95248,202.174842
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,1.239,560,354057.997,606.0331288
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.389,2633,847275.2068,307.4391391
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.23,0,0,1061.172222
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.23,0,0,1042.007732
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.23,0,0,754.1542804
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.28,0,0,768.5100982
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.511,716,229318.7027,307.965636
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.275,24,8679.950896,346.9264129
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.712,0,0,685.8851714
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.085,24,3639.979408,148.0860518
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.225,35,14839.91605,410.8782466
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.792,0,0,687.6050616
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.445,0,0,405.0165802
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.8,25,22959.87011,880.443357
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.169,18,6299.96436,349.8396962
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.305,1,419.997624,429.4460402
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.19,78,13859.92159,174.3758012
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.803,0,0,912.6298727
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.522,0,0,386.5891857
8417 - TMBP,"Ch.Watanayont Co.,Ltd.",8417 - TMBP,0.275,574,266418.4928,443.45086
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.838,0,0,533.1659462
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.135,0,0,98.84103386
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.183,0,0,142.821082
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.222,0,0,407.7543645
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,1.283,0,0,983.7420654
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,1.258,0,0,1139.725572
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,1.281,0,0,951.0290527
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.2,0,0,90.7329803
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,1.372,0,0,234.7825552
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.41,0,0,92.24227166
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,2.359,0,0,1022.562443
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.921,0,0,760.9636414
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.55,0,0,740.605758
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.306,0,0,327.1301263
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.143,0,0,98.41983627
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,1.236,0,0,281.6407868
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.167,0,0,80.7295376
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,1.546,0,0,480.4811479
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.153,0,0,74.48177339
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.077,0,0,50.2980119
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.247,0,0,269.8121546
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.138,0,0,611.1225996
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,2,0,0,1058.258939
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.96,0,0,669.9147629
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.652,0,0,437.4136946
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.652,0,0,437.4136946
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.195,0,0,281.605687
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.775,0,0,575.6718027
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.3,0,0,282.9745792
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.561,0,0,518.2134318
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.561,0,0,621.0558427
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.662,0,0,746.9939214
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.292,0,0,499.0489416
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.268,0,0,380.4467209
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.413,0,0,567.8445475
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.49,0,0,588.4130297
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.31,0,0,314.5292985
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.3,0,0,354.6834685
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.508,0,0,315.652492
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.75,0,0,639.167339
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.754,0,0,639.167339
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.21,0,0,237.7660381
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.31,0,0,378.0248348
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.16,0,0,203.8596323
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.28,0,0,248.1204788
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.95,0,0,687.8507602
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.95,0,0,687.8507602
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.336,0,0,315.5471926
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.121,0,0,545.064778
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.19,0,0,426.4625573
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.074,0,0,202.174842
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.316,0,0,361.738528
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.511,0,0,307.965636
8431 - UDS(P) LTD,"Ch.Watanayont Co.,Ltd.",8431 - UDS(P) LTD,0.2,0,0,204.2457301
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,5.86,0,0,3597.31548
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,5.1,0,0,616.6826538
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,3.02,0,0,1918.568256
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,5.1,0,0,3049.153121
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,5.86,0,0,3597.31548
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,2.973,0,0,2432.470468
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,2.973,0,0,2432.470468
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,2.913,0,0,3665.835775
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,2.5,0,0,3460.274891
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,0.702,0,0,942.1540544
8431 - UDS(P) LTD,KUS Technology Corporation,8431 - UDS(P) LTD,0.3,0,0,873.6337595
8431 - UDS(P) LTD,Omr S.P.A,8431 - UDS(P) LTD,0.172,0,0,360.3239189
8431 - UDS(P) LTD,Omr S.P.A,8431 - UDS(P) LTD,0.511,0,0,575.7205051
8431 - UDS(P) LTD,Omr S.P.A,8431 - UDS(P) LTD,0.114,0,0,489.2959489
7876 - TSA,"Facil ( Thailand) Co.,Ltd.",7876 - TSA,0.124,653,29819.8313,44.32688851
7876 - TSA,"Facil ( Thailand) Co.,Ltd.",7876 - TSA,0.034,6003,266698.4912,41.45256855
7876 - TSA,"Facil ( Thailand) Co.,Ltd.",7876 - TSA,0.045,70142,4164136.443,54.93266804
8417 - TMBP,"Facil ( Thailand) Co.,Ltd.",8417 - TMBP,0.124,388,17919.89862,44.32688851
8417 - TMBP,"Facil ( Thailand) Co.,Ltd.",8417 - TMBP,0.034,35249,1576811.08,41.45256855
8417 - TMBP,"Facil ( Thailand) Co.,Ltd.",8417 - TMBP,1.247,15594,9461286.476,562.3654214
8417 - TMBP,"Facil ( Thailand) Co.,Ltd.",8417 - TMBP,1.354,15642,10041583.19,595.1412326
8417 - TMBP,"Facil ( Thailand) Co.,Ltd.",8417 - TMBP,0.134,14305,1321032.527,86.01880073
8417 - TMBP,"Facil ( Thailand) Co.,Ltd.",8417 - TMBP,0.1,7740,581556.7101,70.01022191
8431 - UDS(P) LTD,"Facil ( Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.1,0,0,76.27378011
8431 - UDS(P) LTD,"Facil ( Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.045,0,0,61.19622625
8431 - UDS(P) LTD,"Facil ( Thailand) Co.,Ltd.",8431 - UDS(P) LTD,1.247,0,0,594.100417
8431 - UDS(P) LTD,"Facil ( Thailand) Co.,Ltd.",8431 - UDS(P) LTD,1.354,0,0,626.8762282
7876 - TSA,Allison Transmission Inc,7876 - TSA,0.028,377,149939.1518,374.3862134
8417 - TMBP,Allison Transmission Inc,8417 - TMBP,0.028,0,0,363.4071456
8431 - UDS(P) LTD,"Jiangsu King Nation Electron Model Plastic Co.,Ltd",8431 - UDS(P) LTD,0.469,0,0,658.4800336
8431 - UDS(P) LTD,"Jiangsu King Nation Electron Model Plastic Co.,Ltd",8431 - UDS(P) LTD,0.429,0,0,656.5957255
8431 - UDS(P) LTD,"Jiangsu King Nation Electron Model Plastic Co.,Ltd",8431 - UDS(P) LTD,0.515,0,0,723.2317123
7876 - TSA,Mahindra CIE Automotive Ltd Composites Division,7876 - TSA,0.062,0,0,121.867653
8417 - TMBP,Mahindra CIE Automotive Ltd Composites Division,8417 - TMBP,0.062,3965,508197.1251,121.867653
8431 - UDS(P) LTD,Mahindra CIE Automotive Ltd Composites Division,8431 - UDS(P) LTD,0.062,0,0,77.95138168
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.01,0,0,70.41019671
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.17,0,0,80.94013639
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,3.07,0,0,1126.528048
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,3.19,0,0,2358.70649
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,20.505,0,0,38196.75952
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.008,0,0,17.58499928
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,2.56,0,0,1390.583835
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.03,0,0,63.32003732
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.02,0,0,49.35031733
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.05,0,0,80.94013639
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,7.04,0,0,8994.70958
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.31,0,0,932.9175565
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,3.56,0,0,2429.116687
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.58,0,0,1689.809621
8431 - UDS(P) LTD,"Fast Auto Drive(Thailand) Co.,Ltd.",8431 - UDS(P) LTD,0.01,0,0,49.35031733
7876 - TSA,"Optimas (Suzhou) Trading Co., Ltd",7876 - TSA,0.346,321,471517.3326,1391.047896
8431 - UDS(P) LTD,"Optimas (Suzhou) Trading Co., Ltd",8431 - UDS(P) LTD,0.346,0,0,1436.062074
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.644,0,0,767.4368422
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.771,0,0,893.6961224
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,1.322,0,0,1185.739327
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.543,0,0,1202.207929
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.07,0,0,439.1627137
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.34,0,0,345.840637
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.53,0,0,447.945968
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.776,0,0,895.8919359
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.386,0,0,606.0445449
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.386,0,0,1803.860846
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.116,0,0,163.5881108
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,2.157,0,0,1070.459115
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.987,0,0,1183.543513
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.786,0,0,2376.968188
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.456,0,0,468.8061969
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.311,0,0,792.6886982
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,1.699,0,0,1484.369972
8417 - TMBP,Adm Technologies Pvt. Ltd,8417 - TMBP,0.45,0,0,349.1343574
8431 - UDS(P) LTD,Bapl Rototech Private Limited,8431 - UDS(P) LTD,3.019,0,0,7363.660802
8417 - TMBP,"3mt Thailand Co.,Ltd.",8417 - TMBP,0.233,492,151059.1454,293.9608163
8417 - TMBP,"3mt Thailand Co.,Ltd.",8417 - TMBP,0.071,455,80639.54381,169.0406318
8417 - TMBP,Hitachi High-Tech (Thailand) Ltd,8417 - TMBP,0.34,6620,2581865.394,372.0578689
7876 - TSA,Malmar Group BV,7876 - TSA,1.236,0,0,2056.904437
8431 - UDS(P) LTD,Malmar Group BV,8431 - UDS(P) LTD,1.236,0,0,2056.904437
